Title,Size,date added to alvro,type
1468 - 007 - Everything or Nothing (Japan).zip,5.48 MB,2017-02-28 2:02,
"1469 - Mario vs. Donkey Kong (USA, Australia).zip",6.62 MB,2017-02-28 2:02,
"1470 - Sonic Advance 3 (USA) (En,Ja,Fr,De,Es,It).zip",4.21 MB,2017-02-28 2:02,
"1471 - Gadget Racers (Europe) (En,Fr,De).zip",2.79 MB,2017-02-28 2:02,
1472 - Famicom Mini 19 - Twin Bee (Japan).zip,3.63 MB,2017-02-28 2:02,
1473 - Famicom Mini 13 - Balloon Fight (Japan).zip,3.86 MB,2017-02-28 2:02,
1474 - Famicom Mini 18 - Makaimura (Japan).zip,3.84 MB,2017-02-28 2:02,
1475 - Famicom Mini 16 - Dig Dug (Japan).zip,3.75 MB,2017-02-28 2:02,
1476 - Famicom Mini 11 - Mario Bros. (Japan).zip,3.86 MB,2017-02-28 2:02,
1477 - Famicom Mini 17 - Takahashi Meijin no Bouken-jima (Japan).zip,3.77 MB,2017-02-28 2:02,
1478 - Famicom Mini 20 - Ganbare Goemon! - Karakuri Douchuu (Japan).zip,3.15 MB,2017-02-28 2:02,
1479 - Famicom Mini 14 - Wrecking Crew (Japan).zip,3.85 MB,2017-02-28 2:02,
1480 - Famicom Mini 15 - Dr. Mario (Japan).zip,3.65 MB,2017-02-28 2:02,
1481 - Famicom Mini 12 - Clu Clu Land (Japan).zip,3.85 MB,2017-02-28 2:02,
1482 - River City Ransom EX (USA).zip,1.31 MB,2017-02-28 2:02,
"1483 - Harry Potter and the Prisoner of Azkaban (USA, Europe) (En,Fr,De,Es,It,Nl,Da).zip",12.23 MB,2017-02-28 2:02,
1484 - Tokyo Majin Gakuen - Fuju Houroku (Japan).zip,8.72 MB,2017-02-28 2:02,
1485 - Game Boy Advance Video - Dora the Explorer - Volume 1 (USA).zip,31.30 MB,2017-02-28 2:02,
1486 - Mighty Beanz Pocket Puzzles (USA).zip,1.48 MB,2017-02-28 2:02,
1487 - Game Boy Advance Video - Sonic X - Volume 1 (USA).zip,31.29 MB,2017-02-28 2:02,
"1488 - F-Zero - GP Legend (Europe) (En,Fr,De,Es,It).zip",6.55 MB,2017-02-28 2:02,
1489 - Crash Bandicoot Purple - Ripto's Rampage (USA).zip,7.42 MB,2017-02-28 2:02,
1490 - Spyro Orange - The Cortex Conspiracy (USA).zip,7.71 MB,2017-02-28 2:02,
1491 - Duel Masters - Sempai Legends (USA).zip,3.08 MB,2017-02-28 2:02,
"1492 - Classic NES Series - The Legend of Zelda (USA, Europe).zip",3.96 MB,2017-02-28 2:02,
"1493 - Sonic Battle (Europe) (En,Ja,Fr,De,Es,It).zip",5.54 MB,2017-02-28 2:02,
"1494 - Classic NES Series - Super Mario Bros. (USA, Europe).zip",3.86 MB,2017-02-28 2:02,
1495 - Game Boy Advance Video - Strawberry Shortcake - Volume 1 (USA).zip,31.63 MB,2017-02-28 2:02,
"1496 - Classic NES Series - Bomberman (USA, Europe).zip",3.97 MB,2017-02-28 2:02,
"1497 - Classic NES Series - Excitebike (USA, Europe).zip",3.98 MB,2017-02-28 2:02,
"1498 - Classic NES Series - Xevious (USA, Europe).zip",3.76 MB,2017-02-28 2:02,
"1499 - Classic NES Series - Pac-Man (USA, Europe).zip",3.86 MB,2017-02-28 2:02,
"1500 - Classic NES Series - Ice Climber (USA, Europe).zip",3.86 MB,2017-02-28 2:02,
"1501 - Classic NES Series - Donkey Kong (USA, Europe).zip",3.86 MB,2017-02-28 2:02,
1502 - Game Boy Advance Video - The Fairly OddParents! - Volume 1 (USA).zip,31.37 MB,2017-02-28 2:02,
"1503 - Ultimate Card Games (USA, Europe).zip",2.36 MB,2017-02-28 2:02,
1504 - Game Boy Advance Video - All Grown Up! - Volume 1 (USA).zip,31.52 MB,2017-02-28 2:02,
1505 - Jajamaru Jr. Denshouki - Jalecolle mo Arisourou (Japan).zip,1.21 MB,2017-02-28 2:02,
1506 - Mario vs. Donkey Kong (Japan).zip,6.62 MB,2017-02-28 2:02,
1507 - Metroid - Zero Mission (Japan).zip,4.99 MB,2017-02-28 2:02,
1508 - Medal of Honor Advance (Japan).zip,7.81 MB,2017-02-28 2:02,
1509 - Sabre Wulf (USA).zip,5.16 MB,2017-02-28 2:02,
1510 - Shining Force - Resurrection of the Dark Dragon (USA).zip,4.54 MB,2017-02-28 2:02,
1511 - Mickey no Pocket Resort (Japan).zip,2.34 MB,2017-02-28 2:02,
1512 - Waliou Xunbao Ji (China).zip,3.74 MB,2017-02-28 2:02,
1513 - Woody Woodpecker in Crazy Castle 5 (USA).zip,3.32 MB,2017-02-28 2:02,
1514 - XS Moto (USA).zip,1.12 MB,2017-02-28 2:02,
1515 - Thunder Alley (USA).zip,1.30 MB,2017-02-28 2:02,
"1516 - Sonic Advance 3 (Japan) (En,Ja,Fr,De,Es,It).zip",4.18 MB,2017-02-28 2:02,
"1517 - Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It,Nl).zip",4.53 MB,2017-02-28 2:02,
"1518 - Shrek 2 (Europe) (Fr,De,Es,It,Sv).zip",4.09 MB,2017-02-28 2:02,
"1519 - Secret Agent Barbie - Royal Jewels Mission (Europe) (En,Fr,De,Es,It).zip",1.26 MB,2017-02-28 2:02,
"1520 - Donkey Kong Country 2 (Europe) (En,Fr,De,Es,It).zip",6.03 MB,2017-02-28 2:02,
"1521 - Sonic Advance 3 (Europe) (En,Ja,Fr,De,Es,It).zip",4.21 MB,2017-02-28 2:02,
"1522 - Spyro Fusion (Europe) (En,Fr,De,Es,It).zip",7.62 MB,2017-02-28 2:02,
"1523 - Crash Bandicoot Fusion (Europe) (En,Fr,De,Es,It).zip",7.47 MB,2017-02-28 2:02,
1524 - Mario Golf - Advance Tour (USA).zip,11.50 MB,2017-02-28 2:02,
1525 - Dragon Quest Characters - Torneko no Daibouken 3 Advance - Fushigi no Dungeon (Japan).zip,7.31 MB,2017-02-28 2:02,
1526 - Harry Potter to Azkaban no Shuujin (Japan).zip,11.88 MB,2017-02-28 2:02,
"1527 - Super Chinese 1, 2 Advance (Japan).zip",1.72 MB,2017-02-28 2:02,
1528 - Dragon Ball Z - Supersonic Warriors (USA).zip,8.73 MB,2017-02-28 2:02,
1529 - Game Boy Advance Video - Pokemon - Volume 2 (USA).zip,27.78 MB,2017-02-28 2:02,
1530 - Game Boy Advance Video - Pokemon - Volume 1 (USA).zip,28.54 MB,2017-02-28 2:02,
1531 - BB Ball (Japan).zip,2.41 MB,2017-02-28 2:02,
1532 - Oshare Wanko (Japan).zip,2.83 MB,2017-02-28 2:02,
"1533 - Spider-Man 2 (USA, Europe).zip",5.42 MB,2017-02-28 2:02,
1534 - Mega Man Battle Network 4 - Red Sun (USA).zip,4.14 MB,2017-02-28 2:02,
1535 - Mega Man Battle Network 4 - Blue Moon (USA).zip,4.14 MB,2017-02-28 2:02,
1536 - Yu-Gi-Oh! - Reshef of Destruction (USA).zip,9.78 MB,2017-02-28 2:02,
"1537 - Game Boy Advance Video - Cartoon Network Collection - Volume 1 (USA, Europe).zip",31.51 MB,2017-02-28 2:02,
"1538 - Game Boy Advance Video - Codename - Kids Next Door - Volume 1 (USA, Europe).zip",31.58 MB,2017-02-28 2:02,
1539 - Super Donkey Kong 2 (Japan).zip,6 MB,2017-02-28 2:02,
"1540 - Kirby & the Amazing Mirror (Europe) (En,Fr,De,Es,It).zip",6.76 MB,2017-02-28 2:02,
1541 - Game Boy Advance Video - Nicktoons Collection - Volume 1 (USA).zip,31.49 MB,2017-02-28 2:02,
1542 - Around the World in 80 Days (USA).zip,2.21 MB,2017-02-28 2:02,
"1543 - Kim Possible 2 - Drakken's Demise (USA) (En,Fr).zip",3.70 MB,2017-02-28 2:02,
1544 - Game Boy Advance Video - The Adventures of Jimmy Neutron Boy Genius - Volume 1 (USA).zip,31.72 MB,2017-02-28 2:02,
"1545 - Spider-Man 2 (Europe) (En,Fr,De,Es).zip",5.42 MB,2017-02-28 2:02,
1546 - Mario Golf - Advance Tour (Australia).zip,11.50 MB,2017-02-28 2:02,
"1547 - Sitting Ducks (USA) (En,Fr,De,Es,It,Nl).zip",1.51 MB,2017-02-28 2:02,
"1548 - CT Special Forces 2 - Back in the Trenches (USA) (En,Fr,De,Es,It,Nl).zip",3.57 MB,2017-02-28 2:02,
"1549 - Astro Boy - Omega Factor (USA) (En,Ja,Fr,De,Es,It).zip",5.01 MB,2017-02-28 2:02,
"1550 - Hamtaro - Ham-Ham Games (Japan, USA) (En,Ja).zip",5.34 MB,2017-02-28 2:02,
1551 - Kaiketsu Zorori to Mahou no Yuuenchi - Ohimesama o Sukue! (Japan).zip,1.28 MB,2017-02-28 2:02,
1552 - Zettaizetsumei Dangerous Jiisan Tsuu - Ikari no Oshioki Blues (Japan).zip,2.42 MB,2017-02-28 2:02,
1553 - DigiCommunication Nyo - Datou! Black Gemagema Dan (Japan).zip,10.08 MB,2017-02-28 2:02,
"1554 - Fire Emblem (Europe) (En,Fr,De).zip",11.64 MB,2017-02-28 2:02,
"1555 - Fire Emblem (Europe) (En,Es,It).zip",11.52 MB,2017-02-28 2:02,
1556 - Wagamama Fairy Mirumo de Pon! - Yume no Kakera (Japan).zip,2.19 MB,2017-02-28 2:02,
"1557 - Hamtaro - Ham-Ham Games (Europe) (En,Fr,De,Es,It).zip",5.34 MB,2017-02-28 2:02,
"1558 - Game Boy Advance Video - Teenage Mutant Ninja Turtles - Things Change (USA, Europe).zip",31.59 MB,2017-02-28 2:02,
1559 - Doom II (Europe).zip,8.39 MB,2017-02-28 2:02,
1560 - Konjiki no Gashbell!! - Makai no Bookmark (Japan).zip,5.40 MB,2017-02-28 2:02,
1561 - Monster Summoner (Japan).zip,5.05 MB,2017-02-28 2:02,
"1562 - Game Boy Advance Video - Yu-Gi-Oh! - Yugi vs. Joey (USA, Europe).zip",31.48 MB,2017-02-28 2:02,
1563 - Naruto RPG - Uketsugareshi Hi no Ishi (Japan).zip,3.03 MB,2017-02-28 2:02,
"1564 - Catwoman (USA, Europe) (En,Fr,De,Es,It,Nl).zip",6.02 MB,2017-02-28 2:02,
1565 - Zoku Bokura no Taiyou - Taiyou Shounen Django (Japan).zip,7.28 MB,2017-02-28 2:02,
1566 - Duel Masters 2 - Kirifuda Shoubu Ver. (Japan).zip,4.86 MB,2017-02-28 2:02,
1567 - Hagane no Renkinjutsushi - Omoide no Sonata (Japan).zip,3.77 MB,2017-02-28 2:02,
1568 - Croket! 4 - Bank no Mori no Mamorigami (Japan).zip,8.05 MB,2017-02-28 2:02,
1569 - Get Ride! Amdriver - Senkou no Hero Tanjou! (Japan).zip,5.45 MB,2017-02-28 2:02,
1570 - Chaoji Maliou 2 (China).zip,2.07 MB,2017-02-28 2:02,
1571 - Dragon Ball Z - The Legacy of Goku II International (Japan).zip,5.88 MB,2017-02-28 2:02,
"1572 - Puyo Puyo Fever (Japan) (En,Ja,Fr,De,Es,It).zip",4.97 MB,2017-02-28 2:02,
1573 - Gakkou no Kaidan - Hyakuyoubako no Fuuin (Japan).zip,2.89 MB,2017-02-28 2:02,
1574 - Zero One SP (Japan).zip,11.44 MB,2017-02-28 2:02,
"1575 - Power Pro Kun Pocket 1, 2 (Japan).zip",4.10 MB,2017-02-28 2:02,
1576 - Legendz - Yomigaeru Shiren no Shima (Japan).zip,4.40 MB,2017-02-28 2:02,
"1577 - Final Fantasy I, II Advance (Japan) (Rev 1).zip",10.29 MB,2017-02-28 2:02,
1578 - Dragon Tales - Dragon Adventures (USA).zip,1.71 MB,2017-02-28 2:02,
"1579 - Tak and the Power of Juju (Europe) (Es,It).zip",4.17 MB,2017-02-28 2:02,
1580 - Donchan Puzzle Hanabi de Dohn Advance (Japan).zip,3.90 MB,2017-02-28 2:02,
1581 - Hanabi Hyakkei Advance (Japan).zip,2.25 MB,2017-02-28 2:02,
1582 - SD Gundam Force (Japan) (En).zip,2.64 MB,2017-02-28 2:02,
1583 - Shining Force - Kuroki Ryuu no Fukkatsu (Japan).zip,4.55 MB,2017-02-28 2:02,
1584 - Rockman EXE 4.5 - Real Operation (Japan).zip,3.40 MB,2017-02-28 2:02,
1585 - Doubutsu-jima no Chobigurumi 2 - Tama-chan Monogatari (Japan).zip,2.53 MB,2017-02-28 2:02,
1586 - B-Densetsu! Battle B-Daman - Moero! B-Damashii!! (Japan).zip,5.51 MB,2017-02-28 2:02,
1587 - Himawari Doubutsu Byouin - Pet no Oishasan Ikusei Game (Japan).zip,4.15 MB,2017-02-28 2:02,
1588 - Ultra Keibitai - Monster Attack (Japan).zip,4 MB,2017-02-28 2:02,
1589 - Densetsu no Stafy 3 (Japan).zip,6.80 MB,2017-02-28 2:02,
1590 - Need for Speed - Porsche Unleashed (USA).zip,1.81 MB,2017-02-28 2:02,
1591 - Cartoon Network Block Party (USA).zip,1.54 MB,2017-02-28 2:02,
1592 - Mobile Suit Gundam Seed - Battle Assault (USA).zip,3.14 MB,2017-02-28 2:02,
1593 - Madden NFL 2005 (USA).zip,2.13 MB,2017-02-28 2:02,
"1594 - Thunderbirds (USA, Europe).zip",2.23 MB,2017-02-28 2:02,
1595 - Famicom Mini 21 - Super Mario Bros. 2 (Japan).zip,2.83 MB,2017-02-28 2:02,
1596 - Famicom Mini 22 - Nazo no Murasame Jou (Japan).zip,3.31 MB,2017-02-28 2:02,
1597 - Famicom Mini 23 - Metroid (Japan).zip,2.27 MB,2017-02-28 2:02,
1598 - Famicom Mini 24 - Hikari Shinwa - Palthena no Kagami (Japan).zip,2.77 MB,2017-02-28 2:02,
1599 - Famicom Mini 25 - The Legend of Zelda 2 - Link no Bouken (Japan).zip,3.28 MB,2017-02-28 2:02,
"1600 - Famicom Mini 26 - Famicom Mukashibanashi - Shin Onigashima - Zen, Kouhen (Japan).zip",2.67 MB,2017-02-28 2:02,
"1601 - Famicom Mini 27 - Famicom Tantei Club - Kieta Koukeisha - Zen, Kouhen (Japan).zip",3.40 MB,2017-02-28 2:02,
"1602 - Famicom Mini 28 - Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo - Zen, Kouhen (Japan).zip",1.99 MB,2017-02-28 2:02,
1603 - Famicom Mini 29 - Akumajou Dracula (Japan).zip,3.96 MB,2017-02-28 2:02,
1604 - Famicom Mini 30 - SD Gundam World - Gachapon Senshi Scramble Wars (Japan).zip,3.84 MB,2017-02-28 2:02,
"1605 - SpongeBob SquarePants Movie, The (USA) (Beta 2).zip",3.09 MB,2017-02-28 2:02,
"1606 - Tom Clancy's Splinter Cell - Pandora Tomorrow (USA) (En,Fr,Es).zip",4.80 MB,2017-02-28 2:02,
1607 - Pitfall - The Lost Expedition (USA).zip,3.87 MB,2017-02-28 2:02,
"1608 - Dragon Ball Z - Supersonic Warriors (Europe) (En,Fr,De,Es,It).zip",8.66 MB,2017-02-28 2:02,
1609 - Summon Night - Craft Sword Monogatari 2 (Japan).zip,10.35 MB,2017-02-28 2:02,
1610 - Super Mario Ball (Japan).zip,4.90 MB,2017-02-28 2:02,
"1611 - Super Mario Advance 4 - Super Mario Bros. 3 (Europe) (En,Fr,De,Es,It) (Rev 1).zip",2.58 MB,2017-02-28 2:02,
1612 - Crash Bandicoot Bakusou! Nitro Cart (Japan).zip,3.94 MB,2017-02-28 2:02,
"1613 - Digimon Racing (USA) (En,Fr,De,Es,It).zip",5.76 MB,2017-02-28 2:02,
"1614 - Rapala Pro Fishing (USA, Europe).zip",1.37 MB,2017-02-28 2:02,
1615 - Crushed Baseball (USA).zip,2.49 MB,2017-02-28 2:02,
1616 - Pokemon - FireRed Version (USA).zip,5.08 MB,2017-02-28 2:02,
1617 - Pokemon - LeafGreen Version (USA).zip,5.08 MB,2017-02-28 2:02,
"1618 - Power Rangers - Dino Thunder (USA, Europe).zip",3.15 MB,2017-02-28 2:02,
1619 - Mega Man Zero 3 (Europe).zip,4.59 MB,2017-02-28 2:02,
"1620 - Tetris Worlds (Europe) (En,Es,It).zip",1.62 MB,2017-02-28 2:02,
"1621 - Finding Nemo - The Continuing Adventures (USA, Europe).zip",3.02 MB,2017-02-28 2:02,
"1622 - Yu-Gi-Oh! - Reshef of Destruction (Europe) (En,Fr,De,Es,It).zip",9.83 MB,2017-02-28 2:02,
1623 - Boboboubo Boubobo - Bakutou Hajike Taisen (Japan).zip,8.88 MB,2017-02-28 2:02,
1624 - Dragon Ball Z - Moogongtoogeuk (Korea).zip,8.35 MB,2017-02-28 2:02,
1625 - Barbie - The Princess and the Pauper (USA).zip,1.06 MB,2017-02-28 2:02,
1626 - Dragon Ball Z - Buu's Fury (USA).zip,5.86 MB,2017-02-28 2:02,
1627 - Zoids Legacy (USA).zip,4.54 MB,2017-02-28 2:02,
"1628 - Home on the Range (Europe) (En,Fr,De,Es).zip",3.25 MB,2017-02-28 2:02,
1629 - Pocket Monsters - Emerald (Japan).zip,6.40 MB,2017-02-28 2:02,
1630 - Game Boy Advance Video - Dragon Ball GT - Volume 1 (USA).zip,31.61 MB,2017-02-28 2:02,
"1631 - Adventures of Jimmy Neutron Boy Genius, The - Attack of the Twonkies (USA, Europe).zip",2.65 MB,2017-02-28 2:02,
1632 - Advance Guardian Heroes (USA).zip,4.34 MB,2017-02-28 2:02,
1633 - Mario Golf - Advance Tour (Germany).zip,11.50 MB,2017-02-28 2:02,
1634 - Mario Golf - Advance Tour (Italy).zip,11.47 MB,2017-02-28 2:02,
1635 - Mario Golf - Advance Tour (France).zip,11.48 MB,2017-02-28 2:02,
1636 - Spider-Man 2 (Italy).zip,5.42 MB,2017-02-28 2:02,
"1637 - Star Wars Trilogy - Apprentice of the Force (Europe) (En,Fr,De,Es,It,Nl).zip",4.55 MB,2017-02-28 2:02,
"1638 - Star Wars Trilogy - Apprentice of the Force (USA) (En,Fr,Es).zip",4.56 MB,2017-02-28 2:02,
1639 - Monster! Bass Fishing (Europe).zip,2.03 MB,2017-02-28 2:02,
1640 - F-Zero - GP Legend (USA).zip,5.85 MB,2017-02-28 2:02,
1641 - Advance Guardian Heroes (Japan).zip,4.31 MB,2017-02-28 2:02,
1642 - Angel Collection 2 - Pichimo ni Narou (Japan).zip,3.98 MB,2017-02-28 2:02,
1643 - Dan Doh!! Tobase Shouri no Smile Shot (Japan).zip,2 MB,2017-02-28 2:02,
1644 - Minna no Soft Series - Minna no Shougi (Japan).zip,1.81 MB,2017-02-28 2:02,
1645 - Hot Potato! (Europe).zip,1.45 MB,2017-02-28 2:02,
1646 - Backyard Basketball (USA).zip,1.84 MB,2017-02-28 2:02,
"1647 - Action Man - Robot Atak (Europe) (En,Fr,De,Es,It).zip",2.83 MB,2017-02-28 2:02,
"1648 - Around the World in 80 Days (Europe) (En,Fr,De,Es,It,Nl).zip",2.26 MB,2017-02-28 2:02,
1649 - Bubble Bobble - Old & New (USA).zip,1.33 MB,2017-02-28 2:02,
"1650 - Fairly OddParents!, The - Shadow Showdown (USA).zip",2.15 MB,2017-02-28 2:02,
"1651 - Shark Tale (USA, Europe).zip",4.23 MB,2017-02-28 2:02,
"1652 - Barbie - The Princess and the Pauper (Europe) (En,Fr,De,Es,It,Nl).zip",1.30 MB,2017-02-28 2:02,
1653 - Ms. Pac-Man - Maze Madness (USA).zip,2.39 MB,2017-02-28 2:02,
1654 - Pokemon - Edicion Rojo Fuego (Spain).zip,5.06 MB,2017-02-28 2:02,
1655 - Pokemon - Edicion Verde Hoja (Spain).zip,5.06 MB,2017-02-28 2:02,
1656 - Pokemon - Blattgruene Edition (Germany).zip,5.07 MB,2017-02-28 2:02,
1657 - Pokemon - Feuerrote Edition (Germany).zip,5.07 MB,2017-02-28 2:02,
1658 - Pokemon - Version Rouge Feu (France).zip,5.05 MB,2017-02-28 2:02,
1659 - Pokemon - Version Vert Feuille (France).zip,5.05 MB,2017-02-28 2:02,
1660 - Kill Switch (USA).zip,2.19 MB,2017-02-28 2:02,
1661 - Nicktoons - Freeze Frame Frenzy (USA).zip,2.21 MB,2017-02-28 2:02,
1662 - Game Boy Advance Video - Pokemon - Volume 3 (USA).zip,29.31 MB,2017-02-28 2:02,
1663 - Game Boy Advance Video - Pokemon - Volume 4 (USA).zip,29.32 MB,2017-02-28 2:02,
1664 - Pokemon - Versione Rosso Fuoco (Italy).zip,5.05 MB,2017-02-28 2:02,
1665 - Pokemon - Versione Verde Foglia (Italy).zip,5.05 MB,2017-02-28 2:02,
1666 - Game Boy Advance Video - Nicktoons Collection - Volume 2 (USA).zip,31.60 MB,2017-02-28 2:02,
1667 - Mario Golf - Advance Tour (Spain).zip,11.45 MB,2017-02-28 2:02,
"1668 - Pokemon - LeafGreen Version (USA, Europe) (Rev 1).zip",5.08 MB,2017-02-28 2:02,
1669 - Fire Emblem - Seima no Kouseki (Japan).zip,9.74 MB,2017-02-28 2:02,
"1670 - Tony Hawk's Underground 2 (USA, Europe).zip",5.11 MB,2017-02-28 2:02,
"1671 - Mario Pinball Land (USA, Australia).zip",4.89 MB,2017-02-28 2:02,
"1672 - Pokemon - FireRed Version (USA, Europe) (Rev 1).zip",5.08 MB,2017-02-28 2:02,
1673 - Knights' Kingdom (USA).zip,2.49 MB,2017-02-28 2:02,
1674 - Starsky & Hutch (USA).zip,1.63 MB,2017-02-28 2:02,
1675 - Titeuf - Mega Compet (France).zip,2.70 MB,2017-02-28 2:02,
1676 - Archer Maclean's 3D Pool (USA).zip,333.19 KB,2017-02-28 2:02,
"1677 - FIFA Soccer 2005 (USA, Europe) (En,Fr,De,Es,It,Nl).zip",4.14 MB,2017-02-28 2:02,
1678 - Wakeboarding Unleashed featuring Shaun Murray (USA).zip,2.79 MB,2017-02-28 2:02,
1679 - Mega Man Zero 3 (USA).zip,4.61 MB,2017-02-28 2:02,
1680 - Mawaru - Made in Wario (Japan).zip,9.34 MB,2017-02-28 2:02,
1681 - Tak 2 - The Staff of Dreams (USA).zip,4.41 MB,2017-02-28 2:02,
1682 - Lilo & Stitch 2 - Haemsterviel Havoc (USA).zip,3.92 MB,2017-02-28 2:02,
"1683 - Shark Tale (Europe) (Fr,De,Es).zip",4.26 MB,2017-02-28 2:02,
"1684 - Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr).zip",1.91 MB,2017-02-28 2:02,
1685 - That's So Raven (USA).zip,3.74 MB,2017-02-28 2:02,
1686 - Tron 2.0 - Killer App (USA).zip,7.52 MB,2017-02-28 2:02,
"1687 - Ty the Tasmanian Tiger 2 - Bush Rescue (USA, Europe) (En,Fr,De).zip",4.21 MB,2017-02-28 2:02,
"1688 - Game Boy Advance Video - Cartoon Network Collection - Volume 2 (USA, Europe).zip",24.76 MB,2017-02-28 2:02,
1689 - Who Wants to Be a Millionaire - 2nd Edition (Europe).zip,3.02 MB,2017-02-28 2:02,
1690 - SD Gundam Force (USA).zip,2.64 MB,2017-02-28 2:02,
"1691 - WWE - Survivor Series (USA, Europe).zip",2.36 MB,2017-02-28 2:02,
1692 - Kirby & the Amazing Mirror (USA).zip,5.80 MB,2017-02-28 2:02,
1693 - Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA).zip,3.59 MB,2017-02-28 2:02,
1694 - F-Zero - Climax (Japan).zip,6.18 MB,2017-02-28 2:02,
1695 - Boktai 2 - Solar Boy Django (USA).zip,7.22 MB,2017-02-28 2:02,
"1696 - All Grown Up! - Express Yourself (USA, Europe).zip",2.63 MB,2017-02-28 2:02,
"1697 - Knights' Kingdom (Europe) (En,De).zip",2.49 MB,2017-02-28 2:02,
1698 - 2 Games in 1 - Hot Wheels - Velocity X + Hot Wheels - World Race (Europe).zip,6.22 MB,2017-02-28 2:02,
"1699 - Golden Nugget Casino (USA, Europe).zip",1.78 MB,2017-02-28 2:02,
1700 - Sentouin Yamada Hajime (Japan).zip,2.31 MB,2017-02-28 2:02,
"1701 - Monster Trucks (USA, Europe).zip",2.39 MB,2017-02-28 2:02,
"1702 - Super Hornet FA 18F (USA, Europe).zip",1.30 MB,2017-02-28 2:02,
"1703 - Hamtaro - Rainbow Rescue (Europe) (En,Fr,De,Es,It).zip",6.40 MB,2017-02-28 2:02,
1704 - Grand Theft Auto Advance (USA).zip,5.65 MB,2017-02-28 2:02,
1705 - Yu-Gi-Oh! - Destiny Board Traveler (USA).zip,3.84 MB,2017-02-28 2:02,
1706 - Fruits Mura no Doubutsu-tachi (Japan).zip,2.09 MB,2017-02-28 2:02,
1707 - Twin Series 2 - Oshare Princess 4 + Renai Uranai Daisakusen! + Renai Party Game - Sweet Heart (Japan).zip,3.52 MB,2017-02-28 2:02,
1708 - Aka-chan Doubutsuen (Japan).zip,2.36 MB,2017-02-28 2:02,
1709 - Ochaken Kururin - Honwaka Puzzle de Hotto Shiyo (Japan).zip,2.48 MB,2017-02-28 2:02,
"1710 - Shrek 2 - Beg for Mercy (USA, Europe).zip",4.10 MB,2017-02-28 2:02,
"1711 - Duel Masters - Sempai Legends (Europe) (En,Fr,De,Es,It).zip",3.06 MB,2017-02-28 2:02,
1712 - Majokko Cream-chan no Gokko Series 2 - Kisekae Angel (Japan).zip,2.80 MB,2017-02-28 2:02,
1713 - Wanko de Kururin! Wancle (Japan).zip,3.40 MB,2017-02-28 2:02,
1714 - Majokko Cream-chan no Gokko Series 1 - Wannyan Idol Gakuen (Japan).zip,2.02 MB,2017-02-28 2:02,
1715 - PukuPuku Tennen Kairanban - Koi no Cupid Daisakusen (Japan).zip,2.26 MB,2017-02-28 2:02,
1716 - Licca-chan no Oshare Nikki (Japan).zip,6.53 MB,2017-02-28 2:02,
1717 - Koinu to Issho 2 (Japan).zip,4.68 MB,2017-02-28 2:02,
"1718 - Grand Theft Auto Advance (Europe) (En,Fr,De,Es,It).zip",5.65 MB,2017-02-28 2:02,
1719 - Zelda no Densetsu - Fushigi no Boushi (Japan).zip,7.21 MB,2017-02-28 2:02,
"1720 - Texas Hold 'em Poker (USA, Europe).zip",2.49 MB,2017-02-28 2:02,
"1721 - Classic NES Series - Zelda II - The Adventure of Link (USA, Europe).zip",2.13 MB,2017-02-28 2:02,
1722 - Classic NES Series - Castlevania (USA).zip,3.95 MB,2017-02-28 2:02,
"1723 - Classic NES Series - Dr. Mario (USA, Europe).zip",3.64 MB,2017-02-28 2:02,
"1724 - Classic NES Series - Metroid (USA, Europe).zip",3.89 MB,2017-02-28 2:02,
"1725 - Incredibles, The (USA, Europe).zip",4.83 MB,2017-02-28 2:02,
"1726 - Elf - The Movie (USA) (En,Fr,De,Es,It).zip",1.75 MB,2017-02-28 2:02,
"1727 - Lord of the Rings, The - The Third Age (USA, Europe) (En,Fr,De,Es,It).zip",13.92 MB,2017-02-28 2:02,
"1728 - Shrek 2 - Beg for Mercy (Europe) (Fr,De,Es,It).zip",4.12 MB,2017-02-28 2:02,
1729 - Duel Masters - Kaijudo Showdown (USA).zip,3.92 MB,2017-02-28 2:02,
"1730 - Polar Express, The (USA, Europe) (En,Fr,De,Es,It).zip",2.79 MB,2017-02-28 2:02,
1731 - Metal Slug Advance (USA).zip,3.68 MB,2017-02-28 2:02,
1732 - Smashing Drive (USA).zip,3.74 MB,2017-02-28 2:02,
"1733 - Urbz, The - Sims in the City (USA, Europe) (En,Fr,De,Es,It,Nl).zip",24.06 MB,2017-02-28 2:02,
"1734 - Legend of Zelda, The - The Minish Cap (Europe) (En,Fr,De,Es,It).zip",7.61 MB,2017-02-28 2:02,
1735 - Cosmo & Wanda - Wenn Elfen Helfen! - Das Schattenduell (Germany).zip,2.14 MB,2017-02-28 2:02,
"1736 - Pferd & Pony - Mein Pferdehof (Germany) (En,De).zip",1.19 MB,2017-02-28 2:02,
"1737 - Finding Nemo - The Continuing Adventures (Europe) (Fr,De,Nl).zip",3.16 MB,2017-02-28 2:02,
1738 - Shaman King - Master of Spirits (USA).zip,5.87 MB,2017-02-28 2:02,
