LongStory A dating game for the real world [0100A4300B4FC000][v0].nsp,358.62 MB,2019-01-23 23:01,NSW NSP Games
Loot Monkey Bling Palace [0100B1200ADEA000][v0].nsp,616.74 MB,2019-01-25 15:01,NSW NSP Games
Lost Artifacts Soulstone [010075E00D8C6000][v0].nsp,700.14 MB,2019-05-14 21:05,NSW NSP Games
Lost Castle [0100581007068000][v0].nsp,843.40 MB,2019-09-20 19:09,NSW NSP Games
Lost Castle [0100581007068000][v0].nsp,843.40 MB,2019-09-22 21:09,NSW NSP Games
Lost King's Lullaby [01002C400ADC0000][v0].nsp,1.30 GB,2019-07-21 12:07,NSW NSP Games
Lost Kings Lullaby eHOP [EUR] 2C400ADC0000][v0].nsp,1.30 GB,2019-05-17 20:05,NSW NSP Games
Lost Phone Stories [010046600B76A000][v0].nsp,197.10 MB,2019-01-11 11:01,NSW NSP Games
Lost Sea [010071B00964A000][v0].nsp,1.51 GB,2019-01-11 11:01,NSW NSP Games
Lost in Harmony [0100B6C00AF6E000][v0].nsp,693.72 MB,2019-01-11 11:01,NSW NSP Games
Lost in Harmony [0100B6C00AF6E000][v0].nsp.zip,693.89 MB,2019-01-11 12:01,NSW NSP Games
Lost in Harmony [0100B6C00AF6E000][v0].nsp.zip,762.10 MB,2019-01-11 12:01,NSW NSP Games
Lovers in a Dangerous Spacetime [0100230005A52000][v0].nsp,354.75 MB,2019-01-11 11:01,NSW NSP Games
Lovers in a Dangerous Spacetime [0100230005A52000][v0].nsp,354.75 MB,2019-02-05 13:02,NSW NSP Games
Lucah Born of a Dream [0100AAA00DD4C000][v0].nsp,1.06 GB,2019-07-06 20:07,NSW NSP Games
Ludomania [0100F0300B7BE000][v0].nsp,68.23 MB,2019-01-11 11:01,NSW NSP Games
Luke & Rebecca [0100A5A00B34E000][v0].nsp,124.40 MB,2019-01-27 9:01,NSW NSP Games
Lumines Remastered [0100a4200a284000].nsp.zip,749 MB,2019-01-11 12:01,NSW NSP Games
Lumo [0100FF00042EE000][v0].nsp,3.13 GB,2019-01-11 11:01,NSW NSP Games
Lust for Darkness [0100F3100EB44000][v0].nsp,11.97 GB,2019-07-13 15:07,NSW NSP Games
Lust for Darkness [0100F3100EB44000][v0].nsp,11.97 GB,2019-07-21 12:07,NSW NSP Games
M A C E Space Shooter [0100F02005D1E000][v0].nsp,182.76 MB,2019-01-11 11:01,NSW NSP Games
M A C E Space Shooter [0100F02005D1E000][v0].nsp.zip,182.77 MB,2019-01-11 12:01,NSW NSP Games
MECHSTERMINATION FORCE eSHOP [0100E4600D31A000][v0].nsp,564.32 MB,2019-04-05 10:04,NSW NSP Games
MEMBRANE [0100EA6004516000][v0].nsp,363.93 MB,2019-01-11 11:01,NSW NSP Games
MEMBRANE [0100EA6004516000][v0].nsp.zip,363.99 MB,2019-01-11 12:01,NSW NSP Games
MIGHTY GUNVOLT BURST [01000E2003FA0000][v0].nsp,31.62 MB,2019-01-11 11:01,NSW NSP Games
MIND Path to Thalamus [0100F5700C9A8000][v0].nsp,2.15 GB,2019-01-11 11:01,NSW NSP Games
MONOPOLY for Nintendo Switch [01007430037F6000][v0].nsp,2.89 GB,2019-01-11 11:01,NSW NSP Games
MUJO [0100A8400471A000][v0].nsp,269.34 MB,2019-01-11 11:01,NSW NSP Games
MUJO [0100A8400471A000][v0].nsp.zip,269.37 MB,2019-01-11 12:01,NSW NSP Games
MUSYNX [01007B6006092000][v0].nsp,1.16 GB,2019-01-11 11:01,NSW NSP Games
MXGP3 - The Official Motocross Videogame eSHOP [0100D940063A0000][v0].nsp,6.53 GB,2019-02-12 9:02,NSW NSP Games
MachiKnights -Blood bagos- [0100F2400D434000][v0].nsp,4.06 GB,2019-05-14 21:05,NSW NSP Games
Machinarium [01002D70049CA000][v0].nsp,310.66 MB,2019-01-11 11:01,NSW NSP Games
Mad Age & This Guy [01008E300C88A000][v0].nsp,219.22 MB,2019-01-19 12:01,NSW NSP Games
Mad Bullets [01008F000E908000][v0].nsp,269.18 MB,2019-07-21 12:07,NSW NSP Games
Mad Bullets [01008F000E908000][v0].nsp,269.18 MB,2019-07-13 15:07,NSW NSP Games
Mad Carnage [010024A009428000][v0].nsp,798.70 MB,2019-01-11 11:01,NSW NSP Games
Mad Carnage [010024a009428000][v0].nsp.zip,798.90 MB,2019-01-11 12:01,NSW NSP Games
Maddening Euphoria [01003DF00E328000][v0].nsp,61.09 MB,2019-07-01 13:07,NSW NSP Games
Maddening Euphoria.nsp,61.09 MB,2019-07-01 10:07,NSW NSP Games
Madorica Real Estate eSHOP [010099700BF10000][v0].nsp,142.78 MB,2019-02-11 10:02,NSW NSP Games
Mages of Mystralia {EUR} [0100549008C9C000][v0].nsp,3.26 GB,2019-02-05 19:02,NSW NSP Games
Mages of Mystralia {EUR} [0100549008C9C000][v0].nsp,3.26 GB,2019-02-05 17:02,NSW NSP Games
Mages of Mystralia {EUR} [0100549008C9C000][v0].nsp,3.26 GB,2019-02-07 7:02,NSW NSP Games
MagiCat [01008E500BF62000][US][v0].nsp.zip,96.23 MB,2019-01-11 12:01,NSW NSP Games
MagiCat [01008E500BF62000][v0].nsp,96.24 MB,2019-01-11 11:01,NSW NSP Games
Magic Nations [0100F6600AC00000][v0].nsp,224.08 MB,2019-02-06 10:02,NSW NSP Games
Magic Scroll Tactics eSHOP [0100AAA00D404000][v0].nsp,419.18 MB,2019-02-11 10:02,NSW NSP Games
Mahjong Deluxe 3 [0100E0300B13C000][v0].nsp,215.39 MB,2019-01-19 12:01,NSW NSP Games
Mahjong Solitaire Refresh eSHOP [01008C300B624000][v0].nsp,151.52 MB,2019-02-10 9:02,NSW NSP Games
Mahjong Stories; Vampire Romance eSHOP [0100BAA00CDFA000][v0].nsp,240.91 MB,2019-03-24 21:03,NSW NSP Games
Mahjong [010014B00BB04000][v0].nsp,511.20 MB,2019-01-20 9:01,NSW NSP Games
Mama ni Game Kakusareta JPN.nsp.zip,483.97 MB,2019-01-11 12:01,NSW NSP Games
Mana Spark [01005A700CC3C000][v0].nsp,315.98 MB,2019-01-11 11:01,NSW NSP Games
Manticore - Galaxy on Fire [0100C9A00952A000][v0].nsp,2.65 GB,2019-01-11 11:01,NSW NSP Games
Mantis Burn Racing [0100E98002F6E000][v0].nsp,3.51 GB,2019-01-11 11:01,NSW NSP Games
Manual Samuel [0100748009A28000][v0].nsp,343.73 MB,2019-01-11 11:01,NSW NSP Games
Marble It Up! [0100B5B00693E000][v0].nsp,726.78 MB,2019-01-25 23:01,NSW NSP Games
Marble It Up! [0100B5B00693E000][v0].nsp,726.78 MB,2019-01-11 11:01,NSW NSP Games
Marble It Up! [0100B5B00693E000][v0].nsp.zip,726.96 MB,2019-01-11 12:01,NSW NSP Games
Marble Power Blast [01008E800D1FE000][v0].nsp,28.45 MB,2019-01-11 11:01,NSW NSP Games
Marble Power Blast [01008E800D1FE000][v0].nsp.zip,28.42 MB,2019-01-11 12:01,NSW NSP Games
Marenian Tavern Story Patty and The Hungry God.nsp.zip,914.20 MB,2019-01-11 12:01,NSW NSP Games
Marenian Tavern Story Patty and the Hungry God [010040E00C2D2000][v0].nsp,913.97 MB,2019-01-11 11:01,NSW NSP Games
Maria The Witch [0100EB6005E90000][v0].nsp,69.37 MB,2019-01-11 11:01,NSW NSP Games
Maria The Witch [0100EB6005E90000][v0].nsp.zip,69.35 MB,2019-01-11 12:01,NSW NSP Games
Mario + Rabbids Kingdom Battle [010067300059A000][v0].nsp,2.35 GB,2019-01-11 11:01,NSW NSP Games
Mario Kart 8 Deluxe [0100152000022000][v0].nsp,6.77 GB,2019-01-11 11:01,NSW NSP Games
Mario Tennis Aces [0100BDE00862A000][v0].nsp,1.86 GB,2019-01-11 11:01,NSW NSP Games
Mark of the Ninja Remastered [01009A700A538000][v0].nsp,3.47 GB,2019-01-11 11:01,NSW NSP Games
Mars Chaos Menace [0100B2400C67E000][v0].nsp,1.48 GB,2019-01-11 11:01,NSW NSP Games
Mars or Die! eSHOP [010048200B606000][v0].nsp,835.19 MB,2019-02-11 21:02,NSW NSP Games
Masquerada Songs and Shadows [0100113008262000][v0].nsp,5.80 GB,2019-05-14 21:05,NSW NSP Games
Masters of Anima [0100CC7009196000][v0].nsp,996.81 MB,2019-01-11 11:01,NSW NSP Games
Max The Curse of Brotherhood [01001C9007614000][v0].nsp,2.53 GB,2019-01-11 11:01,NSW NSP Games
Mech Rage [0100EC000CE24000][v0].nsp,1.32 GB,2019-01-18 8:01,NSW NSP Games
Mecha Storm eSHOP [01001FA009A1E000][v0].nsp,568.30 MB,2019-02-11 21:02,NSW NSP Games
MechaNika [0100A7900BADA000][v0].nsp,136.51 MB,2019-01-11 11:01,NSW NSP Games
Mecho Tales [0100C4F005EB4000][v0].nsp,141.54 MB,2019-01-11 11:01,NSW NSP Games
Mecho Tales [0100C4F005EB4000][v0].nsp.zip,141.54 MB,2019-01-11 12:01,NSW NSP Games
Mecho Wars Desert Ashes [01006D500B0C8000][v0].nsp,153.41 MB,2019-01-18 8:01,NSW NSP Games
Mega Mall Story [0100BBC00CB9A000][v0].nsp,181.35 MB,2019-01-19 11:01,NSW NSP Games
Mega Man 11 [0100B0C0086B0000][v0].nsp,2.14 GB,2019-01-11 11:01,NSW NSP Games
Mega Man Legacy Collection 2 [0100842008EC4000][v0].nsp,3.22 GB,2019-01-11 11:01,NSW NSP Games
Mega Man Legacy Collection [01002D4007AE0000][v0].nsp,343.44 MB,2019-01-11 11:01,NSW NSP Games
Mega Man X Legacy Collection 2 [01005250086C4000][v0].nsp,6.63 GB,2019-01-11 11:01,NSW NSP Games
Mega Man X Legacy Collection [01005C60086BE000][v0].nsp,2.97 GB,2019-01-11 11:01,NSW NSP Games
Megaton Rainfall [010005A00B312000][v0].nsp,694.67 MB,2019-01-11 11:01,NSW NSP Games
Megaton Rainfall [010005a00b312000][v0].nsp.zip,694.84 MB,2019-01-11 12:01,NSW NSP Games
Mekabolt [0100F4F00F098000][v0].nsp,151.67 MB,2019-08-26 12:08,NSW NSP Games
Mentori Puzzle [010080B00AF0E000][v0].nsp,249.34 MB,2019-01-27 9:01,NSW NSP Games
Meow Motors [0100EBE00D5B0000][v0].nsp,7.37 GB,2019-05-14 21:05,NSW NSP Games
Mercenaries Saga Chronicles [0100273008FBC000][v0].nsp,209.67 MB,2019-01-11 11:01,NSW NSP Games
Mercenaries Saga Chronicles [0100273008FBC000][v0].nsp.zip,209.69 MB,2019-01-11 12:01,NSW NSP Games
Mercenaries Wings The False Phoenix [010094500C216000][v0].nsp,157.14 MB,2019-01-11 11:01,NSW NSP Games
Mercenary Kings Reloaded Edition [0100F900046C4000][v0].nsp,239.71 MB,2019-01-11 11:01,NSW NSP Games
Mercenary Kings Reloaded [0100F900046C4000][v0].nsp.zip,239.74 MB,2019-01-11 12:01,NSW NSP Games
Mercenary Wings False Phoenix JPN.nsp.zip,232.20 MB,2019-01-11 12:01,NSW NSP Games
Merchants of Kaidan [0100E5000D3CA000][v0].nsp,1.70 GB,2019-02-05 13:02,NSW NSP Games
Mercury Race eSHOP [0100C9A00B60A000][v0].nsp,664.61 MB,2019-02-09 10:02,NSW NSP Games
Metaloid Origin [01002DE00E5D0000][v0].nsp,59.26 MB,2019-07-12 18:07,NSW NSP Games
Metropolis Lux Obscura [01003F000973E000][v0].nsp,601.89 MB,2019-01-11 11:01,NSW NSP Games
"Midnight Deluxe JPN (eng,spa,jpn).nsp.zip",124.75 MB,2019-01-11 12:01,NSW NSP Games
Midnight Deluxe [01000FB008900000][v0].nsp,104.27 MB,2019-01-11 11:01,NSW NSP Games
Midnight Deluxe [01000FB008900000][v0].nsp.zip,104.26 MB,2019-01-11 12:01,NSW NSP Games
Mighty Gunvolt Burst [01000e2003fa0000].nsp.zip,31.58 MB,2019-01-11 12:01,NSW NSP Games
Milanoir [0100CFF0048D2000][v0].nsp,931.68 MB,2019-01-11 11:01,NSW NSP Games
Milanoir[0100CFF0048D2000].nsp.zip,931.92 MB,2019-01-11 12:01,NSW NSP Games
Miles & Kilo [01004B7009F00000][v0].nsp,162.88 MB,2019-01-11 11:01,NSW NSP Games
Millie [0100976008FBE000][v0].nsp,264.72 MB,2019-01-11 11:01,NSW NSP Games
Millie [0100976008FBE000][v0].nsp.zip,264.76 MB,2019-01-11 12:01,NSW NSP Games
Millionaire with authentic ai [JAP] - 本格AI搭載 大富豪 [0100DF200B690000][v0].nsp,150.10 MB,2019-02-21 20:02,NSW NSP Games
Mimic Hunter eSHOP [010024A00C854000][v0].nsp,429.27 MB,2019-02-09 10:02,NSW NSP Games
Mimpi Dreams [0100C41009E1A000][v0].nsp,397.85 MB,2019-01-11 11:01,NSW NSP Games
Mimpi Dreams.nsp.zip,397.92 MB,2019-01-11 12:01,NSW NSP Games
Minecraft Nintendo Switch Edition [01006BD001E06000][v0].nsp,511.36 MB,2019-01-11 11:01,NSW NSP Games
Minecraft Story Mode - Season Two [01003EF007ABA000][v0].nsp,5.93 GB,2019-01-11 11:01,NSW NSP Games
Minecraft Story Mode - The Complete Adventure [010059C002AC2000][v0].nsp,4.33 GB,2019-01-11 11:01,NSW NSP Games
Minecraft [0100D71004694000][v0].nsp,455.02 MB,2019-01-11 11:01,NSW NSP Games
Minefield [0100B7500F756000][v0].nsp,204.63 MB,2019-10-11 22:10,NSW NSP Games
Minefield eShOP [01009C300DBAE000][v0].nsp,66.98 MB,2019-04-06 11:04,NSW NSP Games
Miner Warfare [010044900CCCC000][v0].nsp,61.77 MB,2019-06-23 21:06,NSW NSP Games
Minesweeper Genius eSHOP [010000500B9F4000][v0].nsp,212.77 MB,2019-02-19 14:02,NSW NSP Games
Minesweeper Genius eSHOP [010000500B9F4000][v0].nsp,212.77 MB,2019-02-14 10:02,NSW NSP Games
Mini Metro [0100091008272000][v0].nsp,106.20 MB,2019-01-11 11:01,NSW NSP Games
Mini Metro [0100091008272000][v0].nsp.zip,106.19 MB,2019-01-11 12:01,NSW NSP Games
Mini Trains [0100FB700DE1A000][v0].nsp,2.05 GB,2019-07-25 9:07,NSW NSP Games
Minit [0100ED600A87A000][v0].nsp,133.49 MB,2019-01-11 11:01,NSW NSP Games
Minit[v0].nsp.zip,133.49 MB,2019-01-11 12:01,NSW NSP Games
Minna de Daifugo JPN.nsp.zip,323.06 MB,2019-01-11 12:01,NSW NSP Games
Minna de Kuuki Yomi JPN.nsp.zip,56.74 MB,2019-01-11 12:01,NSW NSP Games
Minna no Dobutsu Shogi [Japan] [0100C7F00D0B6000].xci,1.86 GB,2019-05-28 20:05,NSW NSP Games
Mitsurugi Kamui Hikae [010045000BF6A000][v0].nsp,119.86 MB,2019-01-11 11:01,NSW NSP Games
Moai VI_ Unexpected Guests.nsp,933.88 MB,2019-04-20 21:04,NSW NSP Games
Mochi Mochi Boy [01008C500E7D8000][v0].nsp,112.03 MB,2019-07-25 9:07,NSW NSP Games
Modern Combat Blackout eSHOP[0100D8700B712000][v0].nsp,3.89 GB,2019-02-17 10:02,NSW NSP Games
Modern Tales; Age Of Invention eSHOP [010004900D772000][v0].nsp,895.53 MB,2019-04-05 10:04,NSW NSP Games
Mom Hid My Game! [0100702005E18000][v0].nsp,431.53 MB,2019-01-11 11:01,NSW NSP Games
Mom Hid My Game! [0100702005E18000][v0].nsp.zip,431.61 MB,2019-01-11 12:01,NSW NSP Games
Momodora Reverie Under the Moonlight [01004A400C320000].nsp.zip,92.85 MB,2019-01-11 12:01,NSW NSP Games
Momonga Pinball Adventures [01002CC00BC4C000][v0].nsp,1.32 GB,2019-01-11 11:01,NSW NSP Games
Monica e a Guarda dos Coelhos [0100C1400BD6A000][v0].nsp,244.37 MB,2019-01-11 11:01,NSW NSP Games
Monkey Business [010038800DF74000][v0].nsp,155.27 MB,2019-05-31 14:05,NSW NSP Games
Monkey Business [010038800DF74000][v0].nsp,155.27 MB,2019-05-28 20:05,NSW NSP Games
Monkey King Master of the Clouds [01004C500B8E0000][v0].nsp,184.46 MB,2019-01-11 11:01,NSW NSP Games
Monkey King Master of the Clouds [01004c500b8e0000][v0].nsp.zip,184.47 MB,2019-01-11 12:01,NSW NSP Games
Monkey Wall [0100F9700C73E000][v0].nsp,80.88 MB,2019-01-26 7:01,NSW NSP Games
Monster Boy and the Cursed Kingdom [01006F7001D10000][v0].nsp,4.27 GB,2019-01-11 11:01,NSW NSP Games
Monster Dynamite Eshop [010036C00BDE4000][v0].nsp,122.01 MB,2019-03-02 10:03,NSW NSP Games
Monster Energy Supercross - The Official Videogame 2 eSHOP [0100F8100B982000][v0].nsp,4.18 GB,2019-02-11 10:02,NSW NSP Games
Monster Hunter Generations Ultimate [0100770008DD8000][v0].nsp,11.33 GB,2019-01-11 11:01,NSW NSP Games
Monster Jam Crush It! [010088400366E000][v0].nsp,1.13 GB,2019-01-11 11:01,NSW NSP Games
Monster Jam Crush It! [0100945003A0E000][v0].nsp,1.14 GB,2019-01-11 11:01,NSW NSP Games
Monster Loves You [0100B7700BB7A000][v0].nsp,185.34 MB,2019-01-27 9:01,NSW NSP Games
Monster Puzzle eShop NSW-SUXXORS.nsp,117.22 MB,2019-05-14 21:05,NSW NSP Games
Monster Slayers eShOP [0100D1700C732000][v0].nsp,330.67 MB,2019-04-06 11:04,NSW NSP Games
Moon Hunters [01004FD00382A000][v0].nsp,1.73 GB,2019-01-11 11:01,NSW NSP Games
Moonfall Ultimate [0100C2E00B494000][v0].nsp,1.46 GB,2019-01-11 11:01,NSW NSP Games
Moonlighter [0100F4700B2E0000][v0].nsp,1.20 GB,2019-01-11 11:01,NSW NSP Games
Moorhuhn Knights & Castles [010030800841A000][v0].nsp,152.45 MB,2019-01-11 11:01,NSW NSP Games
Moorhuhn Remake USJP [010026d00aabe000][v0].nsp.zip,123.01 MB,2019-01-11 12:01,NSW NSP Games
Moorhuhn Remake [010026D00AABE000][v0].nsp,123.01 MB,2019-01-11 11:01,NSW NSP Games
Moorhuhn Wanted [0100ED100B634000][v0].nsp,466.67 MB,2019-01-11 11:01,NSW NSP Games
Mordheim Warband Skirmish [010071B009FB6000].nsp.zip,890.45 MB,2019-01-11 12:01,NSW NSP Games
Mordheim Warband Skirmish [010071B009FB6000][v0].nsp,890.22 MB,2019-01-11 11:01,NSW NSP Games
Mordheim Warband Skirmish [BASE][010071B009FB6000].nsp,890.22 MB,2019-03-01 19:03,NSW NSP Games
Morphies Law [01005DA003E6E000][v0].nsp,885.08 MB,2019-01-11 11:01,NSW NSP Games
Morphies Law [01005da003e6e000][v0].nsp.zip,885.30 MB,2019-01-11 12:01,NSW NSP Games
Morphite [0100776003F0C000][v0].nsp,584.39 MB,2019-01-11 11:01,NSW NSP Games
Mortal Kombat 11 [US] [0100F2200C984000] [Trimmed].xci,6.90 GB,2019-04-19 19:04,NSW NSP Games
Mortal Kombat 11[0100F2200C984800][US][v524288] (1G 2U 14D).xci,24.36 GB,2019-08-22 13:08,NSW NSP Games
Mother Russia Bleeds [0100D9C00AA52000][v0].nsp,3.28 GB,2019-01-11 11:01,NSW NSP Games
Moto Racer 4 [01002ED00B01C000][v0].nsp,2.66 GB,2019-01-11 11:01,NSW NSP Games
Moto Rush GT eSHOP [01003F200D0F2000][v0].nsp,2.30 GB,2019-04-20 21:04,NSW NSP Games
MotoGP 18 [0100361007268000][v0].nsp,9.69 GB,2019-01-11 11:01,NSW NSP Games
Mowin' & Throwin' [01001C500D850000][v0].nsp,699.59 MB,2019-06-01 10:06,NSW NSP Games
Mr Shifty [010031F002B66000][v0].nsp,3.68 GB,2019-01-11 11:01,NSW NSP Games
Ms Splosion Man [01005EF00B4BC000][v0].nsp,1.43 GB,2019-01-11 11:01,NSW NSP Games
Muddledash [010087C009246000][v0].nsp,201.93 MB,2019-01-11 11:01,NSW NSP Games
Muddledash [010087C009246000][v0].nsp.zip,201.95 MB,2019-01-11 12:01,NSW NSP Games
Mugsters [010073E008E6E000][v0].nsp,777.34 MB,2019-01-11 11:01,NSW NSP Games
Mulaka [0100211005E94000][v0].nsp,2.76 GB,2019-01-11 11:01,NSW NSP Games
Mummy Pinball [010038B00B9AE000][v0].nsp,288.84 MB,2019-01-11 11:01,NSW NSP Games
Mummy Pinball [010038b00b9ae000][v0].nsp.zip,288.88 MB,2019-01-11 12:01,NSW NSP Games
Mushroom Wars 2 [0100700006EF6000][v0].nsp,1.54 GB,2019-01-11 11:01,NSW NSP Games
Mutant Blobs Attack [0100CB100D17A000][v0].nsp,343.45 MB,2019-05-14 21:05,NSW NSP Games
Mutant Football League Dynasty Edition [0100C3E00ACAA000][v0].nsp,2.53 GB,2019-01-11 11:01,NSW NSP Games
Mutant Mudds Collection [01004BE004A86000][v0].nsp,42.37 MB,2019-01-11 11:01,NSW NSP Games
My Arctic Farm 2018 eSHOP [01009A400C868000][v0].nsp,376.66 MB,2019-02-22 8:02,NSW NSP Games
My Big Sister [0100A0F00D82A000][v0].nsp,201.37 MB,2019-05-14 21:05,NSW NSP Games
My Brother Rabbit [01006BE00B3C8000][v0].nsp,612.46 MB,2019-01-11 11:01,NSW NSP Games
My Brother Rabbit [01006BE00B3C8000][v0].nsp.zip,612.60 MB,2019-01-11 12:01,NSW NSP Games
My Exotic Farm 2018 [0100E8600C866000][v0].nsp,314.75 MB,2019-01-22 8:01,NSW NSP Games
My Farm [010021F00AD76000][v0].nsp,389.09 MB,2019-01-11 11:01,NSW NSP Games
My Little Riding Champion eSHOP [01008C600395A000][v0].nsp,1.37 GB,2019-03-31 14:03,NSW NSP Games
My Lovely Daughter [010086B00C784000][v0].nsp,333.91 MB,2019-05-28 20:05,NSW NSP Games
My Riding Stables - Life with Horses eSHOP [010034300BFC4000][v0].nsp,1.33 GB,2019-02-12 9:02,NSW NSP Games
My Riding Stables – Life with Horses [010028F00ABAE000][v0].nsp,1.45 GB,2019-01-15 17:01,NSW NSP Games
MyFarm 2018 USEU [010021f00ad76000][v0].nsp.zip,389.16 MB,2019-01-11 12:01,NSW NSP Games
N++ (NPLUSPLUS) [01000d5005974000].nsp.zip,500.39 MB,2019-01-11 12:01,NSW NSP Games
N++ NPLUSPLUS [01000D5005974000][v0].nsp,500.28 MB,2019-01-11 11:01,NSW NSP Games
NAIRI Tower of Shirin [0100A6F00AC70000][v0].nsp,1.67 GB,2019-01-11 11:01,NSW NSP Games
NAMCO MUSEUM 010002f001220000.nsp.zip,875.29 MB,2019-01-11 12:01,NSW NSP Games
NAMCO MUSEUM PAC-MAN VS Free Multiplayer-only Ver [0100BA3003B70000][v0].nsp,763.73 MB,2019-01-11 11:01,NSW NSP Games
NAMCO MUSEUM [010002F001220000][v0].nsp,875.07 MB,2019-01-11 11:01,NSW NSP Games
NARUTO SHIPPUDEN Ultimate Ninja STORM 2 [0100922008008000][v0].nsp,5.23 GB,2019-01-11 11:01,NSW NSP Games
NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst [01006BB00800A000][v0].nsp,6.70 GB,2019-01-11 11:01,NSW NSP Games
NARUTO SHIPPUDEN Ultimate Ninja Storm Trilogy [0100EC800800C000][v0].nsp,17.63 GB,2019-01-11 11:01,NSW NSP Games
NARUTO Ultimate Ninja STORM [0100715007354000][v0].nsp,5.35 GB,2019-01-11 11:01,NSW NSP Games
NARUTO－ナルト－ 疾風伝 ナルティメットストーム３ [010022F005F14000][v0].nsp,6.02 GB,2019-01-11 11:01,NSW NSP Games
NBA 2K Playgrounds 2 [01001AE00C1B2000][v0].nsp,5.96 GB,2019-01-11 11:01,NSW NSP Games
NBA 2K18 Legend Edition Gold [0100760002048000][v0].nsp,6.85 GB,2019-01-11 11:01,NSW NSP Games
NBA 2K19 20th Anniversary Edition [01001FF00B544000][v0].nsp,6.15 GB,2019-01-11 11:01,NSW NSP Games
NBA Playgrounds - Enhanced Edition [010002900294A000][v0].nsp,7.49 GB,2019-01-11 11:01,NSW NSP Games
NBA Playgrounds - Enhanced Edition [0100F5A008126000][v0].nsp,7.11 GB,2019-01-11 11:01,NSW NSP Games
NEKOPARA Vol 1 [0100B4900AD3E000][v0].nsp,1.92 GB,2019-01-11 11:01,NSW NSP Games
NEKOPARA Vol 2 [010012900C782000][v0].nsp,2.07 GB,2019-02-19 14:02,NSW NSP Games
NEKOPARA Vol 2 [010012900C782000][v0].nsp,2.07 GB,2019-02-17 10:02,NSW NSP Games
NEKOPARA Vol 3.nsp,2.65 GB,2019-07-01 10:07,NSW NSP Games
NES.nsp.zip,49.01 MB,2019-01-11 12:01,NSW NSP Games
NO THING [0100F7D00A1BC000][v0].nsp,124.97 MB,2019-01-11 11:01,NSW NSP Games
NO THING [0100F7D00A1BC000][v0].nsp.zip,124.96 MB,2019-01-11 12:01,NSW NSP Games
NORTH [01004840086FE000][v0].nsp,810.88 MB,2019-01-11 11:01,NSW NSP Games
NORTH [01004840086fe000][v0].nsp.zip,811.08 MB,2019-01-11 12:01,NSW NSP Games
NOT A HERO SUPER SNAZZY EDITION [0100CB800B07E000][v0].nsp,632.93 MB,2019-01-11 11:01,NSW NSP Games
"Nazotoki Mail [010039B0060E0000](eng,jpn)[v0].nsp.zip",81.50 MB,2019-01-11 12:01,NSW NSP Games
Nefarious [010023500B0BA000][v0].nsp,1.64 GB,2019-01-11 11:01,NSW NSP Games
Neko Navy - Daydream Edition [0100E5500B020000][v0].nsp,180.92 MB,2019-01-11 11:01,NSW NSP Games
"Neko Navy Daydream Edition [0100E5500B020000] (eng,jpn).nsp.zip",180.93 MB,2019-01-11 12:01,NSW NSP Games
Nelly Cootalot [01005F000B784000][v0].nsp,3.56 GB,2019-07-12 18:07,NSW NSP Games
Neo ATLAS 1469 [0100B78006CCA000][v0].nsp,1.12 GB,2019-01-15 17:01,NSW NSP Games
Neo ATLAS 1469 [0100B78006CCA000][v0].nsp,1.12 GB,2019-05-17 20:05,NSW NSP Games
Neon Caves eSHOP [010042800CDCE000][v0].nsp,21.82 MB,2019-03-29 19:03,NSW NSP Games
Neon Chrome [010075E0047F8000][v0].nsp,200.64 MB,2019-01-11 11:01,NSW NSP Games
Neon Chrome [010075E0047F8000][v0].nsp.zip,200.65 MB,2019-01-11 12:01,NSW NSP Games
Neon Junctions [010085900E3B6000][v0].nsp,269.97 MB,2019-06-09 18:06,NSW NSP Games
Neonwall [0100743008694000][v0].nsp,511.14 MB,2019-01-11 11:01,NSW NSP Games
Neonwall [0100743008694000][v0].nsp.zip,511.26 MB,2019-01-11 12:01,NSW NSP Games
NeuroVoider [0100BA0004F38000][v0].nsp,130.12 MB,2019-01-11 11:01,NSW NSP Games
NeuroVoider [0100BA0004F38000][v0].nsp.zip,130.12 MB,2019-01-11 12:01,NSW NSP Games
Never Give Up [01005AD00B91A000][v0].nsp,1.21 GB,2019-08-14 17:08,NSW NSP Games
Never Stop Sneakin' [0100A70006B8A000][v0].nsp.zip,487.39 MB,2019-01-11 12:01,NSW NSP Games
Never Stop [010021D00ACA2000][US][v0].nsp.zip,58.14 MB,2019-01-11 12:01,NSW NSP Games
Never Stop [010021D00ACA2000][v0].nsp,58.17 MB,2019-01-11 11:01,NSW NSP Games
Neverlast [0100A9600EDF8000][v0].nsp,758.16 MB,2019-08-12 23:08,NSW NSP Games
Neverout [010043800AD94000][v0].nsp,632.32 MB,2019-01-11 11:01,NSW NSP Games
New Frontier Days Founding Pioneers [01004C200100E000][v0].nsp,846.94 MB,2019-01-11 11:01,NSW NSP Games
New Star Manager ESHOP [010082900C5FA000][v0].nsp,680.45 MB,2019-02-09 10:02,NSW NSP Games
Newt One [0100B9500E886000][v0].nsp,2.33 GB,2019-09-16 19:09,NSW NSP Games
Next Up Hero [0100271004570000][v0].nsp,2.26 GB,2019-01-11 11:01,NSW NSP Games
Nice SliceeSHOP [0100EDD00D530000][v0].nsp,348.78 MB,2019-02-17 10:02,NSW NSP Games
